date,customer_id,product_line,arr,mrr,bookings,expansion_revenue,contraction_revenue,churned_revenue,new_business_revenue,renewal_revenue
2023-12-01,64,Analytics,113404,9450.33,15242,8687,2968,0,17898,7880
2023-12-01,65,Security,116095,9674.58,36931,19286,882,0,19891,6550
2023-12-01,66,Enterprise,28236,2353.0,20038,6861,6293,0,26581,32983
2023-12-01,67,Enterprise,48584,4048.67,16166,11498,5727,0,27504,35900
2023-12-01,68,Core Platform,55050,4587.5,8435,8110,527,0,16176,7658
2023-12-01,69,Analytics,137311,11442.58,19133,15077,7788,0,10213,13224
2023-12-01,70,Analytics,61949,5162.42,45688,18175,983,0,22011,16652
2023-12-01,71,Core Platform,147247,12270.58,2042,9680,6674,0,1691,1522
2023-12-01,72,Core Platform,78779,6564.92,5437,1053,79,0,25296,6934
2023-12-01,73,AI Suite,58409,4867.42,42898,16409,3107,0,25692,13021
2023-12-01,74,Core Platform,80146,6678.83,14840,9512,4686,0,12737,33297
2023-12-01,75,Core Platform,79896,6658.0,7823,2167,7358,0,4069,14664
2023-12-01,76,Analytics,143774,11981.17,11869,19489,4243,0,12564,19039
2023-12-01,77,Core Platform,132126,11010.5,25317,5247,306,0,4552,36561
2023-12-01,78,AI Suite,110592,9216.0,42472,14805,1316,0,13299,26209
2023-12-01,79,Analytics,13034,1086.17,25502,9498,9406,0,27795,27118
2023-12-01,80,Analytics,76050,6337.5,43881,18912,9738,0,13699,5700
2023-12-01,81,AI Suite,78333,6527.75,16357,10333,4537,0,8695,29499
2023-12-01,82,Security,91881,7656.75,33213,8303,5007,0,6440,34016
2023-12-01,83,Enterprise,115999,9666.58,13620,19603,4959,0,22178,13061
2023-12-01,84,Security,57391,4782.58,23011,7798,4905,0,22695,19604
2023-12-01,85,Analytics,17941,1495.08,40290,5124,7557,0,19405,2462
2023-12-01,86,Core Platform,43939,3661.58,32025,320,2581,0,28623,22711
2023-12-01,87,Enterprise,102893,8574.42,43554,1460,9314,0,23363,4422
2023-12-01,88,Analytics,71213,5934.42,20270,7929,2192,0,11118,16476
2023-12-01,89,Security,145902,12158.5,18360,940,118,0,22476,3457
2023-12-01,90,Security,3061,255.08,12048,3261,200,95787,11764,39114
2023-12-01,91,Security,21189,1765.75,47023,7126,876,0,16898,33983
2023-12-01,92,Analytics,156907,13075.58,3719,13060,2127,0,8321,23242
2023-12-01,93,Enterprise,71095,5924.58,21313,5224,2615,0,3808,24057
2023-12-01,94,Enterprise,110856,9238.0,20279,5370,5851,0,26477,5566
2023-12-01,95,Core Platform,115077,9589.75,22327,673,5587,0,3700,32019
2023-12-01,96,Enterprise,136384,11365.33,7105,2648,4392,0,24067,3232
2023-12-01,97,Security,25790,2149.17,43619,14664,2322,0,25044,28823
2023-12-01,98,Security,94604,7883.67,13669,14079,2319,0,28641,30088
2023-12-01,99,Analytics,109578,9131.5,13788,6872,6969,0,9689,10629
2023-12-01,100,Security,139992,11666.0,10012,11652,3512,0,20969,35260
2023-12-01,101,Security,97235,8102.92,14197,11613,6160,0,12906,22483
2023-12-01,102,Enterprise,118540,9878.33,32151,11404,6496,0,14594,7886
2023-12-01,103,AI Suite,55285,4607.08,29216,15063,9593,0,12206,15081
2023-12-01,104,Enterprise,38190,3182.5,25052,2029,488,0,205,25884
2023-12-01,105,Enterprise,83929,6994.08,45101,6855,9897,0,28889,27960
2023-12-01,106,Analytics,83752,6979.33,25632,19874,9641,0,24954,13716
2023-12-01,107,AI Suite,41523,3460.25,24808,11710,3919,0,13166,19491
2023-12-01,108,Enterprise,64975,5414.58,18503,2196,8531,0,12827,6573
2023-12-01,109,Analytics,14874,1239.5,19561,7626,8008,0,13588,10088
2023-12-01,110,Security,48640,4053.33,12031,16153,2043,0,11604,39406
2023-12-01,111,Analytics,58060,4838.33,46709,8700,7450,0,21524,12841
2023-12-01,112,Security,84119,7009.92,5507,15669,5695,0,23460,6872
2023-12-01,113,Analytics,99221,8268.42,15042,2473,3746,0,6344,18934
2023-12-01,114,Security,39156,3263.0,15454,4877,8259,0,16001,4214
2023-12-01,115,AI Suite,44895,3741.25,24803,6072,2228,0,7218,4635
2023-12-01,116,Analytics,99336,8278.0,40891,3331,2887,0,11356,17997
2023-12-01,117,Core Platform,0,0.0,4134,4813,5881,16407,24929,2861
2023-12-01,118,Enterprise,78150,6512.5,40109,14155,9794,0,22305,29967
2023-12-01,119,AI Suite,54261,4521.75,10825,17957,48,0,6537,3350
2023-12-01,120,Core Platform,91657,7638.08,11426,19786,1170,0,1780,6436
2023-12-01,121,Security,27262,2271.83,20220,5065,2443,0,2147,4072
2023-12-01,122,Enterprise,82539,6878.25,25279,1324,2681,0,28063,6385
2023-12-01,123,AI Suite,144392,12032.67,6896,16624,1104,0,24533,16375
2023-12-01,124,Core Platform,71069,5922.42,47049,3168,3167,0,9699,34412
2023-12-01,125,Security,131989,10999.08,48337,3143,240,0,13358,35906
2023-12-01,126,Core Platform,146732,12227.67,34017,13727,825,0,2994,36874
2023-12-01,127,Core Platform,84371,7030.92,4508,9739,7786,0,27868,37788
2023-12-01,128,Enterprise,128142,10678.5,9503,16567,3779,0,29114,4741
2023-12-01,129,Core Platform,129213,10767.75,32127,11166,2310,0,7252,38285
2023-12-01,130,Enterprise,46678,3889.83,49376,13507,6921,0,5569,8210
2023-12-01,131,Analytics,29468,2455.67,43234,7816,4650,0,14632,22660
2023-12-01,132,Analytics,144432,12036.0,16577,3135,2295,0,7269,17861
2023-12-01,133,Analytics,34460,2871.67,43189,4671,6276,0,25945,22508
2023-12-01,134,Security,73346,6112.17,41651,7195,3976,0,5688,22227
2023-12-01,135,Core Platform,62560,5213.33,6311,4741,7330,0,13848,34345
2023-12-01,136,Analytics,45114,3759.5,15885,17706,2733,0,10275,31216
2023-12-01,137,Security,102830,8569.17,38065,6183,1205,0,17474,10768
2023-12-01,138,Core Platform,76681,6390.08,14884,6960,9496,0,4034,10178
2023-12-01,139,Analytics,143905,11992.08,32469,15739,8876,0,16073,18958
2023-12-01,140,AI Suite,117766,9813.83,17508,16495,1073,0,1216,37119
2023-12-01,141,Analytics,136987,11415.58,8723,6647,5758,0,13959,27583
2023-12-01,142,Core Platform,0,0.0,15742,2601,9984,0,27222,38086
2023-12-01,143,Security,41128,3427.33,27810,6853,4576,0,29164,24113
2023-12-01,144,Analytics,70485,5873.75,49483,13800,4061,0,9632,34140
2023-12-01,145,AI Suite,148682,12390.17,24643,10667,5095,0,12629,21525
2023-12-01,146,AI Suite,64237,5353.08,45073,12650,7633,0,8304,29433
2023-12-01,147,Security,126693,10557.75,24683,17874,6208,0,22640,388
2023-12-01,148,Core Platform,26602,2216.83,7519,7246,344,0,3523,35104
2023-12-01,149,Core Platform,32422,2701.83,31092,2039,3075,0,24712,34110
2023-12-01,150,Core Platform,11688,974.0,35698,3471,3483,0,17395,10817
2023-12-01,151,Core Platform,97828,8152.33,21054,1917,7775,0,27344,32731
2023-12-01,152,AI Suite,82204,6850.33,40777,18506,9367,0,362,37356
2023-12-01,153,Analytics,155532,12961.0,23545,17885,4429,0,11850,3686
2023-12-01,154,AI Suite,82830,6902.5,28702,9756,8234,0,1808,25134
2023-12-01,155,Core Platform,59036,4919.67,9401,5826,5809,0,7719,33153
2023-12-01,156,Analytics,79411,6617.58,8133,11022,2312,0,18360,23461
2023-12-01,157,Enterprise,77896,6491.33,42050,768,4486,0,11858,5271
2023-12-01,158,Enterprise,126248,10520.67,49109,16094,5222,0,19849,28781
2023-12-01,159,Analytics,83542,6961.83,8203,7147,6707,0,4129,26665
2023-12-01,160,Analytics,119982,9998.5,47911,18511,9861,0,22860,17546
2023-12-01,161,Analytics,155228,12935.67,15158,17026,5369,0,29111,8042
2023-12-01,162,Analytics,85826,7152.17,16331,5238,470,0,28027,27910
2023-12-01,163,Enterprise,37618,3134.83,21499,6144,5543,0,21813,14278
2023-12-01,164,Security,115146,9595.5,27823,19805,545,0,21302,3484
2023-12-01,165,AI Suite,122656,10221.33,38154,19538,9808,0,10434,14324
2023-12-01,166,Security,31694,2641.17,42994,16582,8312,0,22618,3126
2023-12-01,167,Core Platform,145860,12155.0,30029,9339,9428,0,28702,806
2023-12-01,168,Security,85312,7109.33,25139,5409,9472,0,25093,19789
2023-12-01,169,Core Platform,130360,10863.33,1756,4859,8072,0,10172,14092
2023-12-01,170,Security,21421,1785.08,33305,13294,4226,0,24554,9389
2023-12-01,171,AI Suite,126950,10579.17,20545,18566,2330,0,9548,21489
2023-12-01,172,Security,126947,10578.92,18251,16694,2601,0,27386,10278
2023-12-01,173,Analytics,87991,7332.58,1161,513,5620,0,7040,9023
2023-12-01,174,Enterprise,123584,10298.67,29163,17133,9387,0,13211,34633
2023-12-01,175,Enterprise,87014,7251.17,42460,15218,9342,0,11142,37200
2023-12-01,176,AI Suite,105570,8797.5,31757,19446,1861,0,22910,20501
2023-12-01,177,AI Suite,104417,8701.42,45621,6949,992,0,16305,17353
2023-12-01,178,AI Suite,26958,2246.5,28595,13845,8543,0,21790,25896
2023-12-01,179,Core Platform,140005,11667.08,34211,15579,7686,0,12075,9253
2023-12-01,180,AI Suite,83710,6975.83,21090,4584,4465,0,11986,6839
2023-12-01,181,AI Suite,30491,2540.92,46849,605,4192,0,16305,25322
2023-12-01,182,Core Platform,64414,5367.83,8113,15113,7879,0,27577,7859
2023-12-01,183,Security,118289,9857.42,28462,12380,9820,0,27443,26184
2023-12-01,184,Core Platform,39726,3310.5,37439,13033,3632,0,27820,28882
2023-12-01,185,Analytics,20786,1732.17,21685,6242,1787,0,5416,34075
2023-12-01,186,Analytics,156501,13041.75,4974,18813,7452,0,20117,31137
2023-12-01,187,Security,114781,9565.08,32016,7486,9526,0,21544,3953
2023-12-01,188,Security,104190,8682.5,45717,10730,4162,0,23782,30898
2023-12-01,189,Enterprise,89762,7480.17,7803,12571,2054,0,5973,36735
2023-12-01,190,Analytics,18862,1571.83,25461,10796,5249,0,7068,22336
2023-12-01,191,Enterprise,6860,571.67,37803,14493,7633,9238,25897,21918
2023-12-01,192,AI Suite,44955,3746.25,31187,12057,5974,0,4062,12570
2023-12-01,193,Core Platform,149981,12498.42,43555,16115,6455,0,19703,29830
2023-12-01,194,AI Suite,16077,1339.75,25008,11679,1149,0,24040,39772
2023-12-01,195,Core Platform,46539,3878.25,15833,6565,2649,0,14854,2565
2023-12-01,196,Security,105543,8795.25,48393,12886,8138,0,762,5555
2023-12-01,197,Core Platform,93295,7774.58,49066,12868,1471,0,22799,4855
2023-12-01,198,AI Suite,20709,1725.75,42792,8057,4795,0,9072,13378
2023-12-01,199,Core Platform,93802,7816.83,8161,5347,6848,0,18661,22949
2023-12-01,200,Enterprise,106620,8885.0,8218,8674,1515,0,14201,39001
2023-12-01,201,AI Suite,144190,12015.83,41251,12018,1635,0,8721,12259
2023-12-01,202,AI Suite,27800,2316.67,47016,3477,53,0,6384,25547
2023-12-01,203,Analytics,44953,3746.08,22312,16087,4677,0,9417,39585
2023-12-01,204,Enterprise,106583,8881.92,35825,14401,3396,0,2499,38122
2023-12-01,205,Core Platform,36301,3025.08,28326,12879,8496,0,22913,5148
2023-12-01,206,AI Suite,73781,6148.42,25656,7039,8876,0,13133,5393
2023-12-01,207,Enterprise,110394,9199.5,49826,9581,3323,0,25104,691
2023-12-01,208,AI Suite,107196,8933.0,42987,6579,296,0,16694,14739
2023-12-01,209,Core Platform,117072,9756.0,45088,8934,6424,0,25966,11255
2023-12-01,210,Analytics,46324,3860.33,5030,621,9459,0,27480,18791
2023-12-01,211,AI Suite,125738,10478.17,21466,2163,5151,0,6757,3144
2023-12-01,212,Security,83411,6950.92,18842,1222,7205,0,536,1512
2023-12-01,213,Enterprise,146568,12214.0,7075,16386,8135,0,2555,10576
2023-12-01,214,AI Suite,115949,9662.42,4868,4314,9790,0,23757,21578
2023-12-01,215,Security,65622,5468.5,41807,6744,7214,0,29679,17986
2023-12-01,216,Enterprise,143587,11965.58,20810,9280,689,0,4086,8944
2023-12-01,217,AI Suite,51847,4320.58,15884,13252,8717,0,1727,30655
2023-12-01,218,Core Platform,160124,13343.67,17747,11424,566,0,14804,32578
2023-12-01,219,Enterprise,127274,10606.17,42680,17037,7022,0,11653,30697
2023-12-01,220,AI Suite,91538,7628.17,31467,17019,2694,0,14725,12183
2023-12-01,221,Analytics,12466,1038.83,11140,8665,5311,0,13458,32990
2023-12-01,222,Core Platform,93918,7826.5,48131,17399,8493,0,11911,34165
2023-12-01,223,Security,118389,9865.75,28206,17659,6010,0,26496,23131
2023-12-01,224,Security,88608,7384.0,21788,18279,2887,0,2456,17062
2023-12-01,225,Analytics,102551,8545.92,40264,17470,3052,0,22995,8333
2023-12-01,226,AI Suite,129652,10804.33,35164,9349,8304,0,19324,10479
2023-12-01,227,Core Platform,69323,5776.92,14980,1653,8190,0,18759,3030
2023-12-01,228,Analytics,112487,9373.92,2717,17720,4590,0,10842,13771
2023-12-01,229,Core Platform,114917,9576.42,2412,4060,2923,0,23409,33888
2023-12-01,230,Analytics,103733,8644.42,37699,16687,847,0,9613,16437
2023-12-01,231,Enterprise,46146,3845.5,39191,8156,3580,0,19929,18369
2023-12-01,232,AI Suite,94903,7908.58,20254,398,8038,0,29524,8282
2023-12-01,233,Enterprise,156879,13073.25,48573,13744,5346,0,6970,4944
2023-12-01,234,Enterprise,84946,7078.83,28891,10309,9039,0,5248,22771
2023-12-01,235,Analytics,107405,8950.42,18817,12989,8138,0,9089,21191
2023-12-01,236,Core Platform,50488,4207.33,28107,18249,7876,0,1713,24276
2023-12-01,237,Core Platform,23621,1968.42,34506,15809,3453,0,20541,37027
2023-12-01,238,Analytics,85092,7091.0,18437,16252,4620,0,26260,22882
2023-12-01,239,Security,155545,12962.08,13499,18167,4115,0,22900,9453
2023-12-01,240,Enterprise,2195,182.92,17069,11238,9043,44450,12870,21616
2023-12-01,241,Analytics,109306,9108.83,12366,9096,6497,0,25550,35675
2023-12-01,242,Security,118215,9851.25,35810,5204,3219,0,26491,4090
2023-12-01,243,Core Platform,59124,4927.0,41930,17322,9988,0,416,21428
2023-12-01,244,Analytics,53448,4454.0,36958,9480,8209,0,4993,36140
2023-12-01,245,Security,126878,10573.17,9049,18127,5937,0,22065,17894
2023-12-01,246,Core Platform,18993,1582.75,42113,11816,180,0,26763,22622
2023-12-01,247,Analytics,28510,2375.83,2395,6460,5543,0,8600,3438
2023-12-01,248,Core Platform,124632,10386.0,29519,9369,6766,0,523,19147
2023-12-01,249,Core Platform,140184,11682.0,6800,18471,4286,0,26694,21776
2023-12-01,250,AI Suite,157015,13084.58,16033,19590,5819,0,29926,25228
2023-12-01,251,Enterprise,141840,11820.0,20647,9448,2698,0,6444,33808
2023-12-01,252,Security,156141,13011.75,44117,12078,4726,0,12013,39023
2023-12-01,253,AI Suite,118561,9880.08,12093,18404,3440,0,23039,31502
2023-12-01,254,Analytics,118495,9874.58,10009,8146,6400,0,22177,9711
2023-12-01,255,Core Platform,60472,5039.33,44130,5677,1004,0,122,27626
2023-12-01,256,AI Suite,7888,657.33,46013,8789,6390,0,28594,22180
2023-12-01,257,Analytics,101031,8419.25,24857,11392,9881,0,14981,9831
2023-12-01,258,Core Platform,24971,2080.92,5475,18472,8140,0,13877,8699
2023-12-01,259,AI Suite,26790,2232.5,17456,12288,6138,0,7772,974
2023-12-01,260,Security,37053,3087.75,44609,6335,3859,0,23300,38179
2023-12-01,261,Analytics,106217,8851.42,3969,13540,4215,0,10022,24137
2023-12-01,262,Enterprise,107876,8989.67,38813,10485,7777,0,5821,19513
2023-12-01,263,Analytics,92139,7678.25,49055,18685,1477,0,276,23918
2023-12-01,264,Enterprise,38266,3188.83,1074,14169,8741,0,7899,13708
2023-12-01,265,Analytics,117577,9798.08,49199,3902,2929,0,5593,31923
2023-12-01,266,Analytics,42999,3583.25,24774,13827,6421,0,2197,11852
2023-12-01,267,Analytics,138820,11568.33,1236,6902,7363,0,11683,25525
2023-12-01,268,Core Platform,4242,353.5,17153,4554,312,128732,15112,16987
2023-12-01,269,AI Suite,121566,10130.5,34347,5521,2670,0,17212,14939
2023-12-01,270,AI Suite,68889,5740.75,28671,312,3281,0,26487,38248
2023-12-01,271,Analytics,122250,10187.5,25695,4991,4107,0,20040,17592
2023-12-01,272,Analytics,0,0.0,12937,1140,2792,8706,2528,29231
2023-12-01,273,Enterprise,3283,273.58,12381,8934,5651,89817,2007,21282
2023-12-01,274,Security,112721,9393.42,28031,15941,289,0,1449,13416
2023-12-01,275,Enterprise,161308,13442.33,29753,18703,3916,0,26546,7085
2023-12-01,276,Analytics,49498,4124.83,17416,6887,9151,0,6017,1236
2023-12-01,277,Security,20915,1742.92,8829,14050,3773,0,16262,25039
2023-12-01,278,AI Suite,37371,3114.25,38956,4291,2356,0,18344,34643
2023-12-01,279,Core Platform,111857,9321.42,15913,607,8382,0,18651,4399
2023-12-01,280,AI Suite,118310,9859.17,13678,19289,8629,0,11018,39399
2023-12-01,281,Enterprise,145024,12085.33,21560,9963,9100,0,28662,6367
2023-12-01,282,AI Suite,68257,5688.08,37232,12927,1623,0,231,28947
2023-12-01,283,AI Suite,149250,12437.5,20288,19938,3713,0,3889,35284
2023-12-01,284,Core Platform,47333,3944.42,49174,5820,2731,0,3975,37432
2023-12-01,285,Security,113867,9488.92,43151,1637,5382,0,9545,3711
2023-12-01,286,AI Suite,126581,10548.42,40585,8691,3430,0,16553,25203
2023-12-01,287,AI Suite,122070,10172.5,37459,4585,7291,0,25687,35883
2023-12-01,288,AI Suite,129947,10828.92,2932,19074,8300,0,10916,23374
2023-12-01,289,Analytics,14154,1179.5,48307,11407,6214,0,28731,15280
2023-12-01,290,Security,57891,4824.25,11694,8113,730,0,28779,1762
2023-12-01,291,Security,150105,12508.75,14038,18305,9688,0,14102,36704
2023-12-01,292,AI Suite,127619,10634.92,15341,18364,2261,0,1466,23452
2023-12-01,293,Analytics,121104,10092.0,41790,924,3877,0,20285,15734
2023-12-01,294,Core Platform,113578,9464.83,3459,2491,9428,0,17155,25094
2023-12-01,295,Analytics,132725,11060.42,26231,3652,4054,0,6243,2614
2023-12-01,296,AI Suite,8834,736.17,47240,18431,9597,62035,13645,36759
2023-12-01,297,Security,141280,11773.33,47718,14268,445,0,19736,25342
2023-12-01,298,Enterprise,151602,12633.5,22096,11582,5275,0,25442,15276
2023-12-01,299,Core Platform,54989,4582.42,28927,5184,1802,0,18977,24282
2023-12-01,300,Security,111861,9321.75,18059,14871,4693,0,9237,26183
2023-12-01,301,Core Platform,72363,6030.25,17382,11234,5276,0,8197,39505
2023-12-01,302,Security,147190,12265.83,33419,12259,9380,0,7729,7891
2023-12-01,303,Core Platform,138977,11581.42,32885,9498,9559,0,28222,18864
2023-12-01,304,Core Platform,61473,5122.75,11641,12388,7880,0,19479,39642
2023-12-01,305,Security,3332,277.67,15523,1612,3395,0,1352,24289
2023-12-01,306,Security,29453,2454.42,40124,15277,6321,0,24142,11238
2023-12-01,307,Enterprise,12337,1028.08,17160,9967,4053,0,27587,1388
2023-12-01,308,Core Platform,26689,2224.08,44075,8582,8077,0,25668,33562
2023-12-01,309,Enterprise,79181,6598.42,4578,12681,2580,0,12135,3211
2023-12-01,310,Security,154577,12881.42,32660,17604,4337,0,13479,21921
2023-12-01,311,Security,75250,6270.83,32173,15781,5794,0,14111,36100
2023-12-01,312,Core Platform,60774,5064.5,34980,15692,8398,0,21166,27420
2023-12-01,313,Analytics,111537,9294.75,42933,1007,3494,0,8059,20479
2023-12-01,314,Core Platform,135435,11286.25,8918,4708,7993,0,25351,29578
2023-12-01,315,AI Suite,149975,12497.92,19596,18807,4643,0,10238,2574
2023-12-01,316,Security,39927,3327.25,33313,7166,8156,0,11868,30007
2023-12-01,317,Analytics,56405,4700.42,5804,8969,56,0,21484,5970
2023-12-01,318,Security,55454,4621.17,39770,892,1209,0,9580,8805
2023-12-01,319,Enterprise,138912,11576.0,46999,4288,7831,0,21766,30276
2023-12-01,320,Enterprise,88438,7369.83,42784,2331,2310,0,13705,33439
2023-12-01,321,AI Suite,39042,3253.5,30903,11307,4117,0,17386,1284
2023-12-01,322,Enterprise,102678,8556.5,26738,2388,7272,0,27192,33472
2023-12-01,323,AI Suite,111114,9259.5,32800,7349,6161,0,25822,25605
2023-12-01,324,AI Suite,56538,4711.5,18102,5026,9637,0,10066,14661
2023-12-01,325,Analytics,20591,1715.92,5734,11117,1417,0,5808,22433
2023-12-01,326,Analytics,70304,5858.67,18288,2432,1874,0,5658,29308
2023-12-01,327,Security,91887,7657.25,27958,14122,7878,0,2598,36648
2023-12-01,328,Core Platform,131105,10925.42,19296,10199,1882,0,26698,33345
2023-12-01,329,Enterprise,49844,4153.67,41575,17482,6068,0,10667,8518
2023-12-01,330,Analytics,27207,2267.25,37553,4030,5447,0,18453,5266
2023-12-01,331,Core Platform,124039,10336.58,43256,12040,3994,0,26891,9826
2023-12-01,332,AI Suite,79265,6605.42,33615,3956,5975,0,6858,5450
2023-12-01,333,Core Platform,125482,10456.83,12631,14300,7653,0,27332,36843
2023-12-01,334,AI Suite,56933,4744.42,16988,13294,6575,0,22074,11082
2023-12-01,335,Security,146031,12169.25,8046,2423,6280,0,25806,20585
2023-12-01,336,Core Platform,77638,6469.83,36870,3240,4197,0,24926,35167
2023-12-01,337,Enterprise,33368,2780.67,46263,11556,4113,0,4971,25511
2023-12-01,338,Core Platform,83089,6924.08,3527,4306,6464,0,17283,8309
2023-12-01,339,Enterprise,9522,793.5,11434,10975,7549,0,5779,21484
2023-12-01,340,Analytics,145944,12162.0,23640,17723,5668,0,23815,4644
2023-12-01,341,Security,93960,7830.0,27571,5024,1657,0,21624,31975
2023-12-01,342,Enterprise,50419,4201.58,24834,18741,6876,0,12933,22101
2023-12-01,343,Core Platform,69034,5752.83,31563,798,6559,0,391,12415
2023-12-01,344,Core Platform,151204,12600.33,28296,13892,118,0,1027,6914
2023-12-01,345,Analytics,80587,6715.58,1940,461,8510,0,2126,36987
2023-12-01,346,Analytics,83452,6954.33,37345,2977,5235,0,17385,16313
2023-12-01,347,AI Suite,82158,6846.5,44596,9966,3035,0,25785,16230
2023-12-01,348,Security,48742,4061.83,16414,5356,1905,0,12365,431
2023-12-01,349,Core Platform,129549,10795.75,35735,12382,1179,0,27723,19164
2023-12-01,350,Core Platform,131832,10986.0,28257,14572,6871,0,17800,4454
2023-12-01,351,AI Suite,87225,7268.75,13094,13272,4561,0,3357,36365
2023-12-01,352,Analytics,87028,7252.33,21576,16223,5624,0,3884,9274
2023-12-01,353,AI Suite,100312,8359.33,48968,5677,9250,0,10643,1892
2023-12-01,354,Enterprise,98242,8186.83,21143,16917,6472,0,5916,16528
2023-12-01,355,Security,14278,1189.83,43827,15908,1630,61570,2341,22857
2023-12-01,356,Enterprise,53731,4477.58,38423,276,6,0,665,14051
2023-12-01,357,Security,112086,9340.5,41926,10441,5434,0,11912,14930
2023-12-01,358,Analytics,93395,7782.92,10044,1117,9729,0,4414,37791
2023-12-01,359,Analytics,85913,7159.42,32483,10704,556,0,11318,11332
2023-12-01,360,Analytics,90636,7553.0,31235,10463,228,0,25083,34125
2023-12-01,361,Security,99650,8304.17,38857,4606,1899,0,17947,29154
2023-12-01,362,AI Suite,10076,839.67,16361,11797,8522,0,26170,16165
2023-12-01,363,Analytics,7572,631.0,20677,3191,4191,0,11494,30904
2023-12-01,364,Analytics,72592,6049.33,17295,8330,6525,0,865,39741
2023-12-01,365,Security,5491,457.58,31489,1704,7967,0,12683,36333
2023-12-01,366,Enterprise,7265,605.42,6822,16899,9634,148253,4090,16107
2023-12-01,367,Enterprise,146033,12169.42,18665,2888,6252,0,26583,26507
2023-12-01,368,Core Platform,160208,13350.67,35184,15611,1735,0,25241,31910
2023-12-01,369,AI Suite,86246,7187.17,34310,9515,8135,0,7422,5714
2023-12-01,370,Enterprise,24267,2022.25,23649,10978,8153,0,9973,7212
2023-12-01,371,AI Suite,60107,5008.92,24396,8202,5773,0,10890,12426
2023-12-01,372,AI Suite,140995,11749.58,45417,15938,1246,0,19717,34685
2023-12-01,373,Core Platform,19136,1594.67,36990,7147,7824,0,4385,16596
2023-12-01,374,Enterprise,124683,10390.25,43426,4429,6917,0,4889,38126
2023-12-01,375,Analytics,52788,4399.0,38624,478,2879,0,23404,6956
2023-12-01,376,Analytics,140422,11701.83,32503,2569,1849,0,9698,1247
2023-12-01,377,Core Platform,25414,2117.83,12119,1218,9470,0,23964,4733
2023-12-01,378,Analytics,127693,10641.08,25841,1232,5422,0,19501,32326
2023-12-01,379,AI Suite,7547,628.92,36532,922,5150,0,19654,1831
2023-12-01,380,Security,23785,1982.08,29776,4651,1944,0,22814,34349
2023-12-01,381,Enterprise,142922,11910.17,40349,276,1027,0,14646,23720
2023-12-01,382,Core Platform,151759,12646.58,32289,13702,1542,0,19815,28804
2023-12-01,383,Enterprise,6739,561.58,18228,4660,3338,0,18079,29900
2023-12-01,384,AI Suite,23695,1974.58,18395,4830,8604,0,18487,26192
2023-12-01,385,Enterprise,5389,449.08,28901,10599,5210,119525,16558,6614
2023-12-01,386,Enterprise,35357,2946.42,2830,9119,237,0,6055,1557
2023-12-01,387,Security,79157,6596.42,6118,1204,1917,0,22653,27
2023-12-01,388,Analytics,99333,8277.75,4212,12593,7421,0,22493,27381
2023-12-01,389,Enterprise,20487,1707.25,7537,13952,7901,0,18223,3267
2023-12-01,390,Security,144593,12049.42,23937,4895,3742,0,10893,23150
2023-12-01,391,Security,159880,13323.33,19635,15247,2695,0,7480,9077
2023-12-01,392,AI Suite,156073,13006.08,30178,9243,2888,0,26824,22279
2023-12-01,393,Analytics,92750,7729.17,34546,15430,2402,0,8661,4447
2023-12-01,394,AI Suite,89629,7469.08,46120,10629,9515,0,18590,38200
2023-12-01,395,AI Suite,110246,9187.17,10731,19457,1964,0,21416,37887
2023-12-01,396,Security,54905,4575.42,24146,10819,2390,0,11965,34516
2023-12-01,397,Security,144432,12036.0,21324,7173,8064,0,15021,27308
2023-12-01,398,Core Platform,78961,6580.08,41899,18303,7583,0,12049,28891
2023-12-01,399,Analytics,37345,3112.08,17896,299,7257,0,24222,30411
2023-12-01,400,Enterprise,55209,4600.75,46983,2585,7591,0,2361,10838
2023-12-01,401,Enterprise,110392,9199.33,29433,19417,3392,0,28009,27106
2023-12-01,402,Analytics,144902,12075.17,28853,12253,9413,0,2190,1865
2023-12-01,403,Core Platform,142953,11912.75,23243,2751,5830,0,9735,30265
2023-12-01,404,Core Platform,154097,12841.42,13185,12958,3744,0,17227,6895
2023-12-01,405,Core Platform,82703,6891.92,27372,19606,7861,0,13574,6681
2023-12-01,406,Enterprise,83249,6937.42,41666,18066,9888,0,1842,25286
2023-12-01,407,AI Suite,160396,13366.33,44007,14046,2581,0,4898,11355
2023-12-01,408,Enterprise,93457,7788.08,17972,8397,8345,0,7858,263
2023-12-01,409,AI Suite,114810,9567.5,22221,9258,3365,0,10080,125
2023-12-01,410,AI Suite,22346,1862.17,6905,6562,9107,0,23270,27552
2023-12-01,411,Enterprise,147137,12261.42,18531,15413,333,0,24117,358
2023-12-01,412,Enterprise,147996,12333.0,45508,18952,2852,0,4437,620
2023-12-01,413,Core Platform,24971,2080.92,40630,13458,2455,0,27632,8678
2023-12-01,414,Analytics,91018,7584.83,34016,6593,5551,0,1161,1472
2023-12-01,415,Analytics,150605,12550.42,29281,19818,5615,0,22070,28123
2023-12-01,416,AI Suite,80527,6710.58,23866,9981,5958,0,21572,4421
2023-12-01,417,Security,144246,12020.5,21046,12731,4754,0,19217,37282
2023-12-01,418,Analytics,140394,11699.5,47910,4513,1912,0,24898,11671
2023-12-01,419,Core Platform,142859,11904.92,23546,2195,1866,0,20273,35938
2023-12-01,420,Analytics,84359,7029.92,41720,10633,5769,0,7992,36830
